"","X","sample","family","unique.name","genus","full.name","species","maxn","latitude","longitude","date","time","location","status","depth","cluster","bathy","flowdir","slope","Temp_mean","Temp_sterr","Temp_trend","mean.relief","sd.relief","detailed.Consolidated.Boulder","detailed.Consolidated.Rock","detailed.Macroalgae.Erect.course.branching","detailed.Macroalgae.Erect.fine.branching","detailed.Macroalgae.Large.canopy.forming","detailed.Macroalgae.Small.mixed","detailed.Seagrasses.Strap.like.leaves","detailed.Sponges.Erect.forms","detailed.Sponges.Massive.forms","detailed.Sponges.Small.mixed","detailed.Unconsolidated.Pebble...gravel..pebble.10.64mm.","detailed.Unconsolidated.Sand","detailed.Unconsolidated.Sand...mud..coarse.sand."
"198",198,"23","Monacanthidae","Monacanthidae Acanthaluteres brownii","Acanthaluteres","Acanthaluteres brownii","brownii",1,-34.124217,114.817017,20200603,"08:38","South-west","No-take",51.3,"c8",-51,16,0.00434055924415588,20.1140880584717,0.0187142491340637,0.177060022950172,2.56521739130435,0.506869801869702,0,13.0434782608696,0,4.34782608695652,0,0,0,0,8.69565217391304,73.9130434782609,0,0,0
"199",199,"23","Monacanthidae","Monacanthidae Meuschenia galii","Meuschenia","Meuschenia galii","galii",1,-34.124217,114.817017,20200603,"08:38","South-west","No-take",51.3,"c8",-51,16,0.00434055924415588,20.1140880584717,0.0187142491340637,0.177060022950172,2.56521739130435,0.506869801869702,0,13.0434782608696,0,4.34782608695652,0,0,0,0,8.69565217391304,73.9130434782609,0,0,0
"200",200,"23","Nemipteridae","Nemipteridae Pentapodus vitta","Pentapodus","Pentapodus vitta","vitta",1,-34.124217,114.817017,20200603,"08:38","South-west","No-take",51.3,"c8",-51,16,0.00434055924415588,20.1140880584717,0.0187142491340637,0.177060022950172,2.56521739130435,0.506869801869702,0,13.0434782608696,0,4.34782608695652,0,0,0,0,8.69565217391304,73.9130434782609,0,0,0
"201",201,"23","Odacidae","Odacidae Siphonognathus caninis","Siphonognathus","Siphonognathus caninis","caninis",1,-34.124217,114.817017,20200603,"08:38","South-west","No-take",51.3,"c8",-51,16,0.00434055924415588,20.1140880584717,0.0187142491340637,0.177060022950172,2.56521739130435,0.506869801869702,0,13.0434782608696,0,4.34782608695652,0,0,0,0,8.69565217391304,73.9130434782609,0,0,0
"202",202,"23","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",26,-34.124217,114.817017,20200603,"08:38","South-west","No-take",51.3,"c8",-51,16,0.00434055924415588,20.1140880584717,0.0187142491340637,0.177060022950172,2.56521739130435,0.506869801869702,0,13.0434782608696,0,4.34782608695652,0,0,0,0,8.69565217391304,73.9130434782609,0,0,0
"203",203,"23","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",31,-34.124217,114.817017,20200603,"08:38","South-west","No-take",51.3,"c8",-51,16,0.00434055924415588,20.1140880584717,0.0187142491340637,0.177060022950172,2.56521739130435,0.506869801869702,0,13.0434782608696,0,4.34782608695652,0,0,0,0,8.69565217391304,73.9130434782609,0,0,0
"204",204,"23","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",3,-34.124217,114.817017,20200603,"08:38","South-west","No-take",51.3,"c8",-51,16,0.00434055924415588,20.1140880584717,0.0187142491340637,0.177060022950172,2.56521739130435,0.506869801869702,0,13.0434782608696,0,4.34782608695652,0,0,0,0,8.69565217391304,73.9130434782609,0,0,0
"205",205,"23","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",2,-34.124217,114.817017,20200603,"08:38","South-west","No-take",51.3,"c8",-51,16,0.00434055924415588,20.1140880584717,0.0187142491340637,0.177060022950172,2.56521739130435,0.506869801869702,0,13.0434782608696,0,4.34782608695652,0,0,0,0,8.69565217391304,73.9130434782609,0,0,0
"206",206,"24","Berycidae","Berycidae Centroberyx lineatus","Centroberyx","Centroberyx lineatus","lineatus",2,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"207",207,"24","Cheilodactylidae","Cheilodactylidae Nemadactylus valenciennesi","Nemadactylus","Nemadactylus valenciennesi","valenciennesi",1,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"208",208,"24","Glaucosomatidae","Glaucosomatidae Glaucosoma hebraicum","Glaucosoma","Glaucosoma hebraicum","hebraicum",1,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"209",209,"24","Labridae","Labridae Bodianus frenchii","Bodianus","Bodianus frenchii","frenchii",1,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"210",210,"24","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",8,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"211",211,"24","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",4,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"212",212,"24","Monacanthidae","Monacanthidae Meuschenia flavolineata","Meuschenia","Meuschenia flavolineata","flavolineata",2,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"213",213,"24","Monacanthidae","Monacanthidae Meuschenia galii","Meuschenia","Meuschenia galii","galii",1,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"214",214,"24","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",2,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"215",215,"24","Pempherididae","Pempherididae Pempheris multiradiata","Pempheris","Pempheris multiradiata","multiradiata",1,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"216",216,"24","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",23,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"217",217,"24","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",32,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"218",218,"24","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",3,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"219",219,"24","Serranidae","Serranidae Epinephelides armatus","Epinephelides","Epinephelides armatus","armatus",2,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"220",220,"24","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",1,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"221",221,"24","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"222",222,"24","Unknown","Unknown Unknown spp","Unknown","Unknown spp","spp",8,-34.118739,114.826402,20200603,"08:47","South-west","No-take",49.8,"c7",-48,8,0.00141254579648376,20.0540866851807,0.0187142491340637,0.177060022950172,2.1,0.640723275517187,0,15,0,30,10,0,0,0,10,20,0,15,0
"223",223,"25","Carcharhinidae","Carcharhinidae Carcharhinus brevipinna","Carcharhinus","Carcharhinus brevipinna","brevipinna",1,-34.116829,114.828432,20200603,"08:54","South-west","No-take",48.4,"c7",-47,16,0.00235099997371435,20.0340881347656,0.0187142491340637,0.167060017585754,2.45454545454545,0.509647191437625,0,40.9090909090909,0,18.1818181818182,18.1818181818182,0,0,9.09090909090909,0,13.6363636363636,0,0,0
"224",224,"25","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",1,-34.116829,114.828432,20200603,"08:54","South-west","No-take",48.4,"c7",-47,16,0.00235099997371435,20.0340881347656,0.0187142491340637,0.167060017585754,2.45454545454545,0.509647191437625,0,40.9090909090909,0,18.1818181818182,18.1818181818182,0,0,9.09090909090909,0,13.6363636363636,0,0,0
"225",225,"25","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",54,-34.116829,114.828432,20200603,"08:54","South-west","No-take",48.4,"c7",-47,16,0.00235099997371435,20.0340881347656,0.0187142491340637,0.167060017585754,2.45454545454545,0.509647191437625,0,40.9090909090909,0,18.1818181818182,18.1818181818182,0,0,9.09090909090909,0,13.6363636363636,0,0,0
"226",226,"25","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",1,-34.116829,114.828432,20200603,"08:54","South-west","No-take",48.4,"c7",-47,16,0.00235099997371435,20.0340881347656,0.0187142491340637,0.167060017585754,2.45454545454545,0.509647191437625,0,40.9090909090909,0,18.1818181818182,18.1818181818182,0,0,9.09090909090909,0,13.6363636363636,0,0,0
"227",227,"25","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",2,-34.116829,114.828432,20200603,"08:54","South-west","No-take",48.4,"c7",-47,16,0.00235099997371435,20.0340881347656,0.0187142491340637,0.167060017585754,2.45454545454545,0.509647191437625,0,40.9090909090909,0,18.1818181818182,18.1818181818182,0,0,9.09090909090909,0,13.6363636363636,0,0,0
"228",228,"25","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",4,-34.116829,114.828432,20200603,"08:54","South-west","No-take",48.4,"c7",-47,16,0.00235099997371435,20.0340881347656,0.0187142491340637,0.167060017585754,2.45454545454545,0.509647191437625,0,40.9090909090909,0,18.1818181818182,18.1818181818182,0,0,9.09090909090909,0,13.6363636363636,0,0,0
"229",229,"25","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",18,-34.116829,114.828432,20200603,"08:54","South-west","No-take",48.4,"c7",-47,16,0.00235099997371435,20.0340881347656,0.0187142491340637,0.167060017585754,2.45454545454545,0.509647191437625,0,40.9090909090909,0,18.1818181818182,18.1818181818182,0,0,9.09090909090909,0,13.6363636363636,0,0,0
"230",230,"25","Scorpididae","Scorpididae Tilodon sexfasciatus","Tilodon","Tilodon sexfasciatus","sexfasciatus",1,-34.116829,114.828432,20200603,"08:54","South-west","No-take",48.4,"c7",-47,16,0.00235099997371435,20.0340881347656,0.0187142491340637,0.167060017585754,2.45454545454545,0.509647191437625,0,40.9090909090909,0,18.1818181818182,18.1818181818182,0,0,9.09090909090909,0,13.6363636363636,0,0,0
"231",231,"25","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",20,-34.116829,114.828432,20200603,"08:54","South-west","No-take",48.4,"c7",-47,16,0.00235099997371435,20.0340881347656,0.0187142491340637,0.167060017585754,2.45454545454545,0.509647191437625,0,40.9090909090909,0,18.1818181818182,18.1818181818182,0,0,9.09090909090909,0,13.6363636363636,0,0,0
"232",232,"25","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",1,-34.116829,114.828432,20200603,"08:54","South-west","No-take",48.4,"c7",-47,16,0.00235099997371435,20.0340881347656,0.0187142491340637,0.167060017585754,2.45454545454545,0.509647191437625,0,40.9090909090909,0,18.1818181818182,18.1818181818182,0,0,9.09090909090909,0,13.6363636363636,0,0,0
"233",233,"26","Chaetodontidae","Chaetodontidae Chelmonops curiosus","Chelmonops","Chelmonops curiosus","curiosus",1,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"234",234,"26","Cheilodactylidae","Cheilodactylidae Nemadactylus valenciennesi","Nemadactylus","Nemadactylus valenciennesi","valenciennesi",1,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"235",235,"26","Labridae","Labridae Bodianus frenchii","Bodianus","Bodianus frenchii","frenchii",1,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"236",236,"26","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",1,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"237",237,"26","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",1,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"238",238,"26","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",6,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"239",239,"26","Monacanthidae","Monacanthidae Meuschenia flavolineata","Meuschenia","Meuschenia flavolineata","flavolineata",2,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"240",240,"26","Monacanthidae","Monacanthidae Meuschenia galii","Meuschenia","Meuschenia galii","galii",1,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"241",241,"26","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",1,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"242",242,"26","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",14,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"243",243,"26","Pomacentridae","Pomacentridae Chromis westaustralis","Chromis","Chromis westaustralis","westaustralis",4,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"244",244,"26","Pomacentridae","Pomacentridae Parma bicolor","Parma","Parma bicolor","bicolor",1,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"245",245,"26","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",34,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"246",246,"26","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",17,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"247",247,"26","Serranidae","Serranidae Epinephelides armatus","Epinephelides","Epinephelides armatus","armatus",2,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"248",248,"26","Urolophidae","Urolophidae Trygonoptera ovalis","Trygonoptera","Trygonoptera ovalis","ovalis",1,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"249",249,"26","Unknown","Unknown Unknown spp","Unknown","Unknown spp","spp",1,-34.120881,114.828907,20200603,"09:02","South-west","No-take",48.4,"c7",-48,64,0.00217022560536861,20.0540866851807,0.0187142491340637,0.177060022950172,2.03448275862069,0.625799980635623,0,20.6896551724138,0,37.9310344827586,13.7931034482759,0,0,0,0,10.3448275862069,0,17.2413793103448,0
"250",250,"27","Cheilodactylidae","Cheilodactylidae Nemadactylus valenciennesi","Nemadactylus","Nemadactylus valenciennesi","valenciennesi",1,-34.121824,114.832898,20200603,"10:19","South-west","No-take",47.8,"c7",-47,8,0.00168931379448622,20.0540866851807,0.0187142491340637,0.177060022950172,2.06896551724138,0.65088041927611,0,44.8275862068966,0,13.7931034482759,20.6896551724138,0,0,0,3.44827586206897,0,6.89655172413793,10.3448275862069,0
