OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
FH87	8	FH87_L378.avi	31016	FH87_R377.avi	31620	20.67733	1	16.63800	585.85761	18.65788	10.70939	5034.35529	9.79458	31.86477	15.05996	625.65334	584.82770	-4960.97447	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
FH87	9	FH87_L378.avi	35946	FH87_R377.avi	36550	23.96400	1	19.92467	176.50289	13.18636	5.42189	3750.74014	13.92567	42.18525	2.96255	-579.97284	691.68941	-3640.50119	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
FH87	10	FH87_L378.avi	35986	FH87_R377.avi	36590	23.99067	1	19.95133	234.26455	2.88364	3.96143	2688.90045	10.31551	15.05529	23.12932	-145.09482	459.11605	-2645.43864	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
FH87	11	FH87_L378.avi	36182	FH87_R377.avi	36786	24.12133	1	20.08200	145.64222	3.32645	3.86806	2218.59747	16.90789	27.53668	17.31801	566.06306	309.69627	-2122.69535	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
FH87	12	FH87_L378.avi	49709	FH87_R377.avi	50313	33.13933	1	29.10000	497.10930	0.84031	3.72411	1398.91733	6.48032	11.14639	59.20475	121.82580	100.42887	-1389.97921	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
FH87	13	FH87_L378.avi	63242	FH87_R377.avi	63846	42.16133	1	38.12200	270.60052	3.70723	5.23185	2975.27809	19.22058	7.12304	12.00176	913.84264	352.52048	-2809.43067	Labridae	Ophthalmolepis	lineolatus	37384040	1	M	Passing			
FH87	15	FH87_L378.avi	88058	FH87_R377.avi	88662	58.70533	1	54.66600	120.73169	3.66025	3.04212	2691.79475	6.00287	29.48724	49.05391	-277.83252	45.31086	-2677.03474	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
FH94	1	FH94_L367.avi	10411	FH94_R368.avi	9440	6.94067	1	0.99400	123.94899	2.06257	18.55864	1665.85773	7.25455	28.75947	8.16027	-42.04200	206.11686	-1652.52240	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH94	2	FH94_L367.avi	10454	FH94_R368.avi	9483	6.96933	1	1.02267	104.36616	1.35554	16.95140	1492.92857	19.75822	21.38989	25.08730	500.58013	64.25401	-1405.03618	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH94	3	FH94_L367.avi	10567	FH94_R368.avi	9596	7.04467	1	1.09800	138.30185	1.52232	16.11834	1442.31342	5.74413	29.24900	23.93177	-109.91143	93.58428	-1435.07124	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH94	4	FH94_L367.avi	10648	FH94_R368.avi	9677	7.09867	1	1.15200	105.43730	1.31149	19.84177	1748.41600	15.92382	5.86921	18.94240	460.62577	133.90269	-1681.32462	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH94	7	FH94_L367.avi	23552	FH94_R368.avi	22581	15.70133	1	9.75467	172.25404	1.34585	16.36201	1476.08031	7.08544	20.95639	12.69320	177.74141	39.48134	-1464.80794	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH94	8	FH94_L367.avi	31567	FH94_R368.avi	30596	21.04467	1	15.09800	132.28479	0.76747	13.12338	1196.91194	6.49369	14.33594	25.00371	-124.86483	52.26868	-1189.23292	Labridae	Coris	auricularis	37384088	1	F	Passing			
FH94	9	FH94_L367.avi	31726	FH94_R368.avi	30755	21.15067	1	15.20400	141.88835	0.62918	14.17170	1221.23198	2.15551	13.18917	68.64524	-18.16153	42.18988	-1220.36786	Labridae	Coris	auricularis	37384088	1	F	Passing			
FH94	13	FH94_L367.avi	31840	FH94_R368.avi	30869	21.22667	1	15.28000	95.57964	0.85140	17.35734	1504.63094	11.15089	3.40782	39.11580	-288.57824	-37.35319	-1476.22545	Labridae	Coris	auricularis	37384088	1	F	Passing			
FH94	14	FH94_L367.avi	31842	FH94_R368.avi	30871	21.22800	1	15.28133	95.07404	0.83450	16.11020	1423.42779	9.54870	3.77828	4.15512	-235.89737	-10.40159	-1403.70613	Labridae	Coris	auricularis	37384088	1	F	Passing			
FH94	22	FH94_L367.avi	31880	FH94_R368.avi	30909	21.25333	1	15.30667	118.47569	1.37593	14.79990	1164.68490	7.79093	41.16976	12.65797	156.70219	-19.27499	-1153.93406	Labridae	Coris	auricularis	37384088	1	F	Passing			
FH94	25	FH94_L367.avi	31928	FH94_R368.avi	30957	21.28533	1	15.33867	199.96774	5.76466	5.27988	2521.12676	10.74132	39.56396	7.97925	-323.95365	340.34844	-2476.95319	Labridae	Coris	auricularis	37384088	1	F	Passing			
FH94	26	FH94_L367.avi	31938	FH94_R368.avi	30967	21.29200	1	15.34533	117.47557	0.85773	16.26750	1546.92391	14.91209	2.28036	11.74304	-210.61342	337.80156	-1494.82630	Labridae	Coris	auricularis	37384088	1	F	Passing			
FH94	27	FH94_L367.avi	31946	FH94_R368.avi	30975	21.29733	1	15.35067	82.55522	0.54124	10.16182	977.94128	12.20288	9.96245	7.13350	-84.24674	188.76457	-955.84495	Labridae	Coris	auricularis	37384088	1	F	Passing			
FH94	28	FH94_L367.avi	32120	FH94_R368.avi	31149	21.41333	1	15.46667	105.14327	1.10451	15.44920	1312.19807	17.26505	22.03032	11.36523	255.57026	293.86310	-1253.07306	Labridae	Coris	auricularis	37384088	1	F	Passing			
FH94	29	FH94_L367.avi	32214	FH94_R368.avi	31243	21.47600	1	15.52933	117.23133	0.60581	12.96961	1194.53127	2.29965	2.52287	9.63612	26.24278	-40.10909	-1193.56924	Labridae	Coris	auricularis	37384088	1	F	Passing			
FH94	30	FH94_L367.avi	32224	FH94_R368.avi	31253	21.48267	1	15.53600	79.04853	0.52523	10.78904	946.07632	13.05953	5.06578	17.98704	205.48822	58.95657	-921.60682	Labridae	Coris	auricularis	37384088	1	F	Passing			
FH94	31	FH94_L367.avi	39333	FH94_R368.avi	38362	26.22200	1	20.27533	470.34604	0.93139	14.75524	1258.37158	6.96456	15.41585	8.45123	-132.51347	-75.64496	-1249.08649	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
FH94	32	FH94_L367.avi	61334	FH94_R368.avi	60363	40.88933	1	34.94267	109.39475	1.22125	19.31984	1783.17803	6.49603	11.19499	16.80409	34.45311	198.77514	-1771.72947	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH94	33	FH94_L367.avi	61360	FH94_R368.avi	60389	40.90667	1	34.96000	164.59743	1.02106	16.13483	1413.49704	16.76196	11.28752	1.11402	336.57737	229.98238	-1353.43920	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH94	34	FH94_L367.avi	61404	FH94_R368.avi	60433	40.93600	1	34.98933	187.41091	1.32049	19.88603	1870.47992	3.89380	10.57133	15.43842	125.47781	19.72904	-1866.16216	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH94	35	FH94_L367.avi	61422	FH94_R368.avi	60451	40.94800	1	35.00133	105.35485	0.77759	13.03364	1215.97047	17.71264	8.36237	4.84064	311.24984	-199.96793	-1158.32662	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH94	37	FH94_L367.avi	61452	FH94_R368.avi	60481	40.96800	1	35.02133	155.76909	0.67091	14.21476	1081.98141	5.56982	12.71013	1.98420	-101.09362	-28.43207	-1076.87300	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH94	38	FH94_L367.avi	61452	FH94_R368.avi	60481	40.96800	1	35.02133	103.21310	1.64901	16.87469	1518.96129	5.42503	25.95523	2.35257	-143.58287	2.65790	-1512.15750	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH94	39	FH94_L367.avi	61455	FH94_R368.avi	60484	40.97000	1	35.02333	137.43535	0.98911	16.02193	1321.39692	2.95899	18.15501	20.34855	3.54348	-68.11998	-1319.63516	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH94	40	FH94_L367.avi	61465	FH94_R368.avi	60494	40.97667	1	35.03000	96.24643	1.19848	13.23698	1192.56458	10.61874	31.31878	8.72368	-216.86876	35.51364	-1172.14206	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH94	41	FH94_L367.avi	61962	FH94_R368.avi	60991	41.30800	1	35.36133	169.74235	2.14927	15.22133	1533.19621	15.00562	48.44455	31.84401	-395.56584	-33.30620	-1480.91491	Monacanthidae	Meuschenia	venusta	37465060	1	AD	Passing			
FH94	42	FH94_L367.avi	62299	FH94_R368.avi	61328	41.53267	1	35.58600	120.16178	1.75746	18.78675	1615.68357	10.33384	25.02556	14.53780	-280.28859	73.74121	-1589.47600	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
FH94	43	FH94_L367.avi	68383	FH94_R368.avi	67412	45.58867	1	39.64200	100.94366	0.75983	12.69317	1091.30445	10.08163	18.52822	6.49782	-64.38757	179.85621	-1074.45400	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
FH94	47	FH94_L367.avi	89625	FH94_R368.avi	88654	59.75000	1	53.80333	223.13099	0.80978	16.31840	1559.31378	9.50678	0.47144	14.82359	-95.27639	239.27152	-1537.89825	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
FH95	0	FH95_L367.avi	14260	FH95_R368.avi	14581	9.50667	1	2.31867	83.04290	6.29776	15.78037	4674.02010	13.08886	43.00580	74.91028	-991.04188	-371.79570	-4552.58914	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
FH95	1	FH95_L367.avi	15512	FH95_R368.avi	15833	10.34133	1	3.15333	87.13251	2.06494	7.19254	2151.65084	24.24822	0.49978	12.61799	820.41351	-328.30099	-1961.82095	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
FH95	2	FH95_L367.avi	16298	FH95_R368.avi	16619	10.86533	1	3.67733	209.60074	4.08079	17.67978	2812.82926	20.74392	15.65752	9.15751	953.38039	-289.20852	-2630.48146	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
FH95	3	FH95_L367.avi	18822	FH95_R368.avi	19143	12.54800	1	5.36000	415.97510	1.63810	10.39859	1880.54302	13.58213	14.36168	29.26982	433.83820	82.56340	-1827.95234	Oplegnathidae	Oplegnathus	woodwardi	37369002	1	AD	Passing			
FH95	4	FH95_L367.avi	28525	FH95_R368.avi	28846	19.01667	1	11.82867	109.15644	4.43167	10.35204	2202.43945	15.32884	40.75949	5.55058	-499.70643	298.81342	-2124.08652	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
FH95	6	FH95_L367.avi	31102	FH95_R368.avi	31423	20.73467	1	13.54667	363.23885	13.11359	17.28927	3877.56707	13.84752	38.40466	0.34644	912.72158	167.98848	-3764.86993	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
FH95	7	FH95_L367.avi	33608	FH95_R368.avi	33929	22.40533	1	15.21733	145.22249	2.42705	8.28111	1850.85051	12.29869	31.60440	28.15346	-355.30381	-170.84809	-1808.37433	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH95	8	FH95_L367.avi	33628	FH95_R368.avi	33949	22.41867	1	15.23067	117.19079	1.12870	15.21648	1526.31292	18.47717	2.49927	0.74970	-480.15392	-58.70577	-1447.63151	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH95	9	FH95_L367.avi	33635	FH95_R368.avi	33956	22.42333	1	15.23533	170.63853	2.25150	10.00867	2065.45309	21.29860	13.44167	2.61736	732.41085	162.54616	-1924.38290	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH95	10	FH95_L367.avi	33651	FH95_R368.avi	33972	22.43400	1	15.24600	180.35150	2.31624	7.35054	1761.20027	11.76761	33.41808	28.83757	357.30542	36.68708	-1724.18482	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH95	11	FH95_L367.avi	33664	FH95_R368.avi	33985	22.44267	1	15.25467	128.25979	4.45522	10.15675	2295.13004	20.57105	45.64976	24.87941	801.00695	-93.42269	-2148.78617	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH95	12	FH95_L367.avi	33673	FH95_R368.avi	33994	22.44867	1	15.26067	105.89179	1.50763	9.64694	2262.04128	8.72285	7.07826	38.77527	341.74775	-29.86196	-2235.87734	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH95	13	FH95_L367.avi	33689	FH95_R368.avi	34010	22.45933	1	15.27133	132.29272	1.27175	10.64460	1798.09158	9.25641	9.35850	16.27602	-270.38813	-102.68080	-1774.67750	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH95	14	FH95_L367.avi	33698	FH95_R368.avi	34019	22.46533	1	15.27733	127.21522	3.05945	10.36240	2115.36355	12.58220	25.72931	1.51604	454.74668	74.51250	-2064.56201	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH95	15	FH95_L367.avi	33731	FH95_R368.avi	34052	22.48733	1	15.29933	124.57277	2.35029	9.37648	1827.76513	5.64835	27.31467	12.12035	149.58015	-99.93721	-1818.89079	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH95	16	FH95_L367.avi	41540	FH95_R368.avi	41861	27.69333	1	20.50533	61.11262	3.31923	11.64969	2500.40977	19.65672	21.38214	27.90913	-751.93609	376.87859	-2354.69822	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
FH95	17	FH95_L367.avi	47022	FH95_R368.avi	47343	31.34800	1	24.16000	317.80344	3.70586	11.73740	2130.71005	13.68756	33.78991	2.11405	-493.12226	-105.03292	-2070.19898	Carangidae	Pseudocaranx	spp		1	AD	Passing			
FH95	18	FH95_L367.avi	47033	FH95_R368.avi	47354	31.35533	1	24.16733	310.29682	3.72509	5.85091	2102.93698	19.50139	40.19655	17.63753	671.85608	203.58169	-1982.29862	Carangidae	Pseudocaranx	spp		1	AD	Passing			
FH95	19	FH95_L367.avi	47053	FH95_R368.avi	47374	31.36867	1	24.18067	323.86327	2.32080	9.22999	2019.45766	6.96944	20.78539	13.23974	-243.89768	-23.64128	-2004.53592	Carangidae	Pseudocaranx	spp		1	AD	Passing			
FH95	26	FH95_L367.avi	59336	FH95_R368.avi	59657	39.55733	1	32.36933	205.44884	8.10218	20.87466	4736.74398	10.13218	14.39975	2.24935	-166.29063	816.52537	-4662.87221	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH95	27	FH95_L367.avi	59449	FH95_R368.avi	59770	39.63267	1	32.44467	179.16354	3.33302	14.84411	3241.63247	5.82083	10.50643	16.08654	327.77613	25.41629	-3224.91828	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH95	28	FH95_L367.avi	59518	FH95_R368.avi	59839	39.67867	1	32.49067	215.58316	3.13211	12.56069	2257.39953	13.96243	23.83488	19.11237	539.94868	-71.61972	-2190.70278	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH95	29	FH95_L367.avi	59518	FH95_R368.avi	59839	39.67867	1	32.49067	167.57310	7.24184	12.88889	2549.96988	7.74550	51.30275	4.32976	-125.58218	-319.90073	-2526.70518	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH95	30	FH95_L367.avi	59545	FH95_R368.avi	59866	39.69667	1	32.50867	224.86575	9.95904	14.87185	3300.49230	17.20551	42.68113	5.61547	929.20039	299.53304	-3152.79496	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH95	31	FH95_L367.avi	59560	FH95_R368.avi	59881	39.70667	1	32.51867	142.00996	1.57326	10.47268	1930.46441	15.91404	16.97175	46.66451	-513.58651	-128.10968	-1856.47775	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH95	32	FH95_L367.avi	59570	FH95_R368.avi	59891	39.71333	1	32.52533	175.56804	2.49382	14.01087	2317.89906	11.53680	19.07364	35.16170	-455.96396	-83.65003	-2271.06926	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH95	33	FH95_L367.avi	59572	FH95_R368.avi	59893	39.71467	1	32.52667	268.74342	4.56039	14.50571	2414.13033	10.32972	46.05932	42.89782	53.54632	429.55940	-2375.00247	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH95	34	FH95_L367.avi	59595	FH95_R368.avi	59916	39.73000	1	32.54200	274.53863	4.56511	10.97779	2118.71617	19.12899	51.47964	4.68740	-681.90194	-130.59382	-2001.72756	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH95	35	FH95_L367.avi	59596	FH95_R368.avi	59917	39.73067	1	32.54267	171.99466	2.36406	7.69396	1592.59656	18.69382	45.77393	16.80408	-457.42808	-226.52358	-1508.57894	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH95	36	FH95_L367.avi	59608	FH95_R368.avi	59929	39.73867	1	32.55067	206.22668	5.64917	14.03675	3468.28553	11.89637	16.09438	4.00784	-684.52866	206.36885	-3393.79389	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH95	37	FH95_L367.avi	59612	FH95_R368.avi	59933	39.74133	1	32.55333	131.85668	3.17649	9.25866	1614.71497	16.59502	73.42315	18.17938	-452.29135	-90.06175	-1547.45786	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH95	39	FH95_L367.avi	59781	FH95_R368.avi	60102	39.85400	1	32.66600	355.41396	29.25456	16.61265	4990.48227	14.11230	62.38478	6.27574	1126.69960	-459.49969	-4839.86790	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
FH95	40	FH95_L367.avi	62988	FH95_R368.avi	63309	41.99200	1	34.80400	942.37217	8.65332	19.36682	3847.50507	3.80255	22.80321	5.39379	-254.33466	20.50999	-3839.03483	Cheilodactylidae	Dactylophora	nigricans	37377005	1	AD	Passing			
FH95	41	FH95_L367.avi	79886	FH95_R368.avi	80207	53.25733	1	46.06933	296.79308	1.58934	9.90855	1832.33766	11.43427	12.25462	5.87163	362.49294	23.42780	-1795.97086	Scorpididae	Scorpis	georgiana	37361015	1	AD	Passing			
FH95	42	FH95_L367.avi	84877	FH95_R368.avi	85198	56.58467	1	49.39667	169.24939	1.33200	8.33065	1863.09997	10.72829	10.69683	5.75342	166.57526	-304.19794	-1830.53483	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	43	FH95_L367.avi	84957	FH95_R368.avi	85278	56.63800	1	49.45000	171.99051	2.23424	11.59816	1711.29598	12.08007	30.60496	13.54569	-338.93600	-115.69240	-1673.40121	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	45	FH95_L367.avi	84971	FH95_R368.avi	85292	56.64733	1	49.45933	184.64836	1.26616	2.80517	1365.08888	13.79890	25.33856	4.41874	-46.11196	-322.31202	-1325.69087	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	46	FH95_L367.avi	84978	FH95_R368.avi	85299	56.65200	1	49.46400	173.39896	1.04371	13.47199	1089.53429	13.55441	38.71455	27.59757	-229.84187	-111.25526	-1059.18834	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	47	FH95_L367.avi	85010	FH95_R368.avi	85331	56.67333	1	49.48533	178.68856	0.87378	4.37662	1376.44141	8.75755	11.34331	21.51348	-136.80866	-158.75212	-1360.39410	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	48	FH95_L367.avi	85025	FH95_R368.avi	85346	56.68333	1	49.49533	173.87823	1.11259	11.27240	1907.36333	7.47882	0.41402	3.89014	-241.72360	-56.60129	-1891.13745	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	49	FH95_L367.avi	85039	FH95_R368.avi	85360	56.69267	1	49.50467	167.68881	1.41907	6.34753	1460.41103	15.13382	22.44565	5.38878	-380.91091	-16.67668	-1409.76208	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	51	FH95_L367.avi	85050	FH95_R368.avi	85371	56.70000	1	49.51200	193.80240	2.18435	9.34360	2159.22594	18.27797	11.28212	7.05432	-627.99282	-253.40629	-2050.28459	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	52	FH95_L367.avi	85070	FH95_R368.avi	85391	56.71333	1	49.52533	176.81274	4.75642	9.04488	2169.54852	8.68386	44.09069	0.96631	-287.47563	-157.02110	-2144.67781	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	53	FH95_L367.avi	85082	FH95_R368.avi	85403	56.72133	1	49.53333	199.54728	0.84147	7.10545	1297.17437	7.83155	11.29767	0.07460	153.54824	87.55023	-1285.07558	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	54	FH95_L367.avi	85082	FH95_R368.avi	85403	56.72133	1	49.53333	199.81401	1.90419	11.00688	2095.14499	19.46391	1.92266	3.86750	656.12683	238.50044	-1975.41076	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	55	FH95_L367.avi	85091	FH95_R368.avi	85412	56.72733	1	49.53933	201.47152	0.79643	5.90151	1334.56445	11.27836	3.29828	2.30386	246.00019	87.23116	-1308.79215	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	56	FH95_L367.avi	85113	FH95_R368.avi	85434	56.74200	1	49.55400	225.24883	1.40118	5.39386	1481.27831	7.59348	22.23739	13.06148	-188.92738	-51.19752	-1468.28835	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	57	FH95_L367.avi	85128	FH95_R368.avi	85449	56.75200	1	49.56400	210.72682	0.72440	2.73099	1344.74967	13.52027	6.35273	12.54976	22.86304	-313.55584	-1307.48296	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH95	59	FH95_L367.avi	85973	FH95_R368.avi	86294	57.31533	1	50.12733	528.00872	1.23339	17.90792	1629.95020	9.19989	12.26860	2.71369	27.05468	-259.18715	-1608.98344	Glaucosomatidae	Glaucosoma	hebraicum	37320004	1	AD	Passing			
FH95	60	FH95_L367.avi	87918	FH95_R368.avi	88239	58.61200	1	51.42400	79.77118	1.46866	18.42761	2153.63688	7.48435	11.71545	57.25993	-98.29264	-262.73877	-2135.28890	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH95	61	FH95_L367.avi	87950	FH95_R368.avi	88271	58.63333	1	51.44533	72.87010	2.25469	13.48916	1799.18521	10.20375	32.90489	34.28351	-254.16969	-192.30926	-1770.72932	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH95	63	FH95_L367.avi	87963	FH95_R368.avi	88284	58.64200	1	51.45400	78.16061	2.66637	7.93306	1841.36263	17.01840	39.02282	29.83647	472.22416	-259.70642	-1760.73089	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH95	64	FH95_L367.avi	87966	FH95_R368.avi	88287	58.64400	1	51.45600	89.53297	1.79723	11.33205	2074.95525	10.02543	12.57470	3.61423	-285.90409	-220.76733	-2043.27187	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH95	65	FH95_L367.avi	87977	FH95_R368.avi	88298	58.65133	1	51.46333	251.33971	6.15800	6.35980	2733.01516	10.53548	35.90512	11.24982	-47.47872	497.45564	-2686.94166	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH95	66	FH95_L367.avi	87977	FH95_R368.avi	88298	58.65133	1	51.46333	189.56628	6.06968	18.99444	3916.93518	9.09703	13.16005	1.86514	610.80940	102.16401	-3867.66798	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH95	67	FH95_L367.avi	87977	FH95_R368.avi	88298	58.65133	1	51.46333	98.46145	1.32122	7.14084	1639.33549	14.95486	10.95288	3.24282	410.80286	-101.02937	-1583.81025	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH95	68	FH95_L367.avi	88082	FH95_R368.avi	88403	58.72133	1	51.53333	67.58897	2.64245	7.96826	2150.75324	11.59775	23.75860	27.97250	357.17672	-243.68588	-2106.84158	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH95	70	FH95_L367.avi	92365	FH95_R368.avi	92686	61.57667	1	54.38867	341.31400	0.84563	16.66847	1576.88474	4.61283	3.41818	40.01424	-124.60458	-23.58238	-1571.77704	Serranidae	Epinephelides	armatus	37311100	1	AD	Passing			
FHA	0	FHA_L372.avi	10627	FHA_R371.avi	10286	7.08467	1	2.77867	122.18934	2.76968	15.05944	2069.20296	24.17429	27.49875	8.51338	776.57132	-339.06911	-1887.74204	Pinguipedidae	Parapercis	ramsayi	37390002	1	AD	Passing			
FHA	1	FHA_L372.avi	13622	FHA_R371.avi	13281	9.08133	1	4.77533	56.87965	1.14275	10.14995	1677.88666	19.33047	15.19300	42.38645	538.28746	-136.83739	-1583.29586	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
FHA	2	FHA_L372.avi	13678	FHA_R371.avi	13337	9.11867	1	4.81267	207.96357	2.45400	9.67973	2726.21061	13.37792	12.87253	8.41056	563.61182	283.22175	-2652.23518	Monacanthidae	Acanthaluteres	vittiger	37465002	1	AD	Passing			
FHA	3	FHA_L372.avi	13951	FHA_R371.avi	13610	9.30067	1	4.99467	110.01759	4.10288	3.99037	1939.74002	40.06724	77.14432	14.66985	1245.23913	-91.32844	-1484.46286	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
FHA	6	FHA_L372.avi	29066	FHA_R371.avi	28725	19.37733	1	15.07133	135.05037	9.61756	7.70714	4678.78961	20.47297	7.45513	0.28095	1627.12759	174.69646	-4383.26467	Labridae	Suezichthys	bifurcatus	37384160	1	AD	Passing			
FHA	8	FHA_L372.avi	38724	FHA_R371.avi	38383	25.81600	1	21.51000	127.11841	3.60664	6.91078	1866.84335	44.14069	58.47833	11.58464	1291.95294	-145.42600	-1339.70630	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
FHA	9	FHA_L372.avi	39006	FHA_R371.avi	38665	26.00400	1	21.69800	895.95868	6.39177	8.04141	2437.96377	12.46784	79.27575	0.84685	525.01215	-37.30743	-2380.47006	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
FHA	10	FHA_L372.avi	39337	FHA_R371.avi	38996	26.22467	1	21.91867	178.52965	5.77053	2.05512	2348.33381	24.77079	62.35859	2.31443	983.91766	-4.20025	-2132.26643	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
